,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
685,1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.900001525878906,49.900001525878906,No
686,5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),24.600000381469727,1254.600019454956,No
687,0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,98.5,Yes
688,0946-FKYTX,Male,0,No,No,52,No,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.100000381469727,1565.2000198364258,No
689,5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),83.4000015258789,4253.400077819824,No
690,8262-COGGB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.450000762939453,20.450000762939453,No
691,6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.25,2332.75,No
692,9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),20.549999237060547,965.8499641418457,No
693,2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.0999984741211,225.29999542236328,Yes
694,2682-KEVRP,Female,1,No,No,22,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,20.049999237060547,441.09998321533203,No
695,2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.649999618530273,20.649999618530273,No
696,0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.1500015258789,6130.800109863281,No
697,5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.150001525878906,150.45000457763672,Yes
698,9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),84.94999694824219,3992.649856567383,No
699,8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),66.5,4788.0,No
700,1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.29999923706055,4177.799949645996,No
701,9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,83.1500015258789,2910.2500534057617,No
702,1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9000015258789,2462.1000442504883,No
703,6942-LBFDP,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.549999237060547,41.099998474121094,No
704,1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,197.0,No
705,7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.8499984741211,1996.2499618530273,Yes
706,7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,59.599998474121094,3873.999900817871,No
707,8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.6500015258789,2825.5500411987305,No
708,3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.30000305175781,2183.7000885009766,No
709,3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),80.0999984741211,2322.8999557495117,No
710,1029-QFBEN,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.549999237060547,19.549999237060547,Yes
711,7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1620.0,No
712,9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),24.700000762939453,1432.6000442504883,No
713,5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1204.0,No
714,4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,25.399999618530273,1828.7999725341797,No
715,5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.1500015258789,4100.90007019043,No
716,0114-IGABW,Female,0,Yes,No,71,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4135.75,No
717,9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6500015258789,2740.800048828125,No
718,1853-ARAAQ,Female,0,No,No,26,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.349998474121094,1309.0999603271484,No
719,6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.3499984741211,5463.799896240234,No
720,4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.200000762939453,40.400001525878906,No
721,8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),20.549999237060547,1253.5499534606934,No
722,4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.94999694824219,343.79998779296875,Yes
723,1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.349998474121094,136.04999542236328,Yes
724,5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3118.5,Yes
725,6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,21.25,191.25,No
726,4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,26.25,577.5,No
727,6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.8499984741211,404.24999237060547,No
728,2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.69999694824219,2750.9999084472656,Yes
729,2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.19999694824219,4822.999801635742,No
730,6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3926.25,Yes
731,6621-YOBKI,Male,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.350000381469727,101.75000190734863,No
732,1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.5,1887.5,No
733,7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.05000305175781,5691.6002197265625,No
734,1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.1500015258789,2434.0500411987305,No
735,7595-EHCDL,Male,0,Yes,Yes,32,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),50.599998474121094,1619.199951171875,No
736,6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),110.44999694824219,3313.4999084472656,No
737,2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.0,7070.0,No
738,1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.3499984741211,3332.699935913086,No
739,7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.8499984741211,6469.199890136719,No
740,4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,65.0,3055.0,No
741,6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.44999694824219,160.89999389648438,No
742,5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55000305175781,985.5000305175781,Yes
743,4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,24.100000381469727,1470.1000232696533,No
744,1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.04999923706055,220.24999618530273,No
745,2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.80000305175781,7977.6002197265625,No
746,6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.94999694824219,8276.399780273438,No
747,3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,75.05000305175781,225.15000915527344,No
748,6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.25,924.0,No
749,8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),90.05000305175781,5673.150192260742,No
750,8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.70000076293945,1530.9000205993652,No
751,9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.1500015258789,5610.500106811523,No
752,1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.3499984741211,499.44998931884766,No
753,3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,20.25,20.25,No
754,0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,90.3499984741211,180.6999969482422,No
755,6683-VLCTZ,Male,1,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55000305175781,1971.0000610351562,Yes
756,5730-DBDSI,Male,0,No,No,66,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),19.700000762939453,1300.200050354004,No
757,0030-FNXPP,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.850000381469727,59.55000114440918,No
758,2189-WWOEW,Female,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9000015258789,1288.5000228881836,Yes
759,5684-FJVYR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.3499984741211,6505.199890136719,No
760,4013-GUXND,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.799999237060547,20.799999237060547,No
761,1894-IGFSG,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1963.5,Yes
762,7379-POKDZ,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.30000305175781,210.90000915527344,Yes
763,1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),66.8499984741211,4813.199890136719,No
764,7969-FFOWG,Male,0,Yes,Yes,65,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.899999618530273,1293.4999752044678,No
765,4718-DHSMV,Female,0,No,No,11,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,35.79999923706055,393.799991607666,No
766,5175-WLYXL,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.8499984741211,1734.699966430664,No
767,7817-OMJNA,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),20.399999618530273,285.5999946594238,No
768,8728-SKJLR,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.25,3044.25,No
769,3137-NYQQI,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,64.80000305175781,1101.6000518798828,No
770,7706-DZNKK,Male,0,No,No,11,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.450000762939453,224.95000839233398,No
771,0236-HFWSV,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3499984741211,1400.2499771118164,Yes
772,3900-AQPHZ,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.899999618530273,19.899999618530273,Yes
773,5842-POCOP,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9000015258789,444.50000762939453,Yes
774,2037-XJFUP,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.80000305175781,3161.400100708008,Yes
775,8823-RLPWL,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.6500015258789,7966.800109863281,No
776,9505-SQFSW,Female,0,Yes,Yes,3,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,40.29999923706055,120.89999771118164,No
777,7314-OXENN,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,164.0,Yes
778,3758-CKOQL,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),107.0,6313.0,No
779,0322-CHQRU,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.349998474121094,90.69999694824219,Yes
780,5676-CFLYY,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),73.3499984741211,5207.849891662598,No
781,7521-AFHAB,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.79999923706055,223.99999618530273,No
782,0285-INHLN,Male,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.75,1478.25,No
783,4678-DVQEO,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.20000076293945,52.20000076293945,Yes
784,5125-CNDSP,Male,0,No,Yes,63,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.599998474121094,2557.799903869629,No
785,0691-IFBQW,Female,1,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,5060.0,Yes
786,4992-LTJNE,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),55.29999923706055,3981.5999450683594,No
787,2202-OUTMO,Female,0,Yes,No,34,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),60.849998474121094,2068.899948120117,No
788,0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,78.4000015258789,1881.6000366210938,No
789,0229-LFJAF,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.6500015258789,5014.800109863281,No
790,7131-ZQZNK,Female,0,Yes,Yes,60,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.849998474121094,3590.9999084472656,No
791,3442-ZHHCC,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),76.9000015258789,5229.200103759766,No
792,5726-CVNYA,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,19.850000381469727,158.8000030517578,No
793,9871-ELEYA,Female,0,No,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),67.6500015258789,2300.100051879883,No
794,4257-GAESD,Female,0,No,No,6,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.0,270.0,No
795,5173-WXOQV,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.19999694824219,128.39999389648438,No
796,2040-OBMLJ,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),81.69999694824219,2532.699905395508,No
797,6286-ZHAOK,Female,0,Yes,Yes,20,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25.549999237060547,510.99998474121094,No
798,3807-XHCJH,Female,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.0,20.0,No
799,3009-JWMPU,Male,0,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,5998.5,Yes
800,5671-RQRLP,Female,1,Yes,No,70,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.6500015258789,5295.500106811523,No
801,1450-GALXR,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,985.0,Yes
802,8859-AXJZP,Male,0,Yes,Yes,39,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,23.799999237060547,928.1999702453613,No
803,3174-AKMAS,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),64.19999694824219,2953.1998596191406,No
804,3138-BKYAV,Male,0,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.3499984741211,512.0999908447266,Yes
805,9926-PJHDQ,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.80000305175781,5529.6002197265625,No
806,7382-DFJTU,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),55.20000076293945,993.6000137329102,No
807,2798-NYLMZ,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.55000305175781,7707.050216674805,No
808,4289-DTDKW,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.30000305175781,4052.0001220703125,Yes
809,1820-TQVEV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55000305175781,69.55000305175781,Yes
810,2239-JALAW,Male,0,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,5988.5,Yes
811,4853-RULSV,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7280.0,Yes
812,8098-TDCBU,Female,0,Yes,No,42,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Electronic check,25.25,1060.5,No
813,3551-GAEGL,Male,0,Yes,Yes,34,No,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),30.399999618530273,1033.5999870300293,No
814,4785-NKHCX,Male,1,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.049999237060547,100.24999618530273,No
815,3196-NVXLZ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.5999984741211,2114.9999618530273,No
816,6275-YDUVO,Female,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.19999694824219,172.39999389648438,Yes
817,0036-IHMOT,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.69999694824219,5703.49983215332,No
818,0115-TFERT,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.19999694824219,2335.199935913086,Yes
819,4178-EGMON,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),88.0,6160.0,No
820,4220-TINQT,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.3499984741211,6487.349906921387,No
821,5318-YKDPV,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.1500015258789,3403.450065612793,No
822,7975-TZMLR,Male,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.0999984741211,4845.699928283691,No
823,0295-QVKPB,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),63.95000076293945,319.75000381469727,No
824,4335-BSMJS,Female,0,No,No,62,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),25.799999237060547,1599.599952697754,No
825,2311-QYMUQ,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.44999694824219,1431.199951171875,Yes
826,3643-AHCFP,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5999984741211,669.1999893188477,Yes
827,9146-JRIOX,Female,0,Yes,Yes,14,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,25.549999237060547,357.69998931884766,No
828,3104-OWCGK,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.94999694824219,5456.999816894531,Yes
829,5337-IIWKZ,Male,0,Yes,Yes,34,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,44.849998474121094,1524.8999481201172,No
830,9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55000305175781,5427.500152587891,Yes
831,9650-VBUOG,Male,0,Yes,Yes,38,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),25.049999237060547,951.8999710083008,No
832,3487-EARAT,Female,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),74.0999984741211,5186.999893188477,No
833,2672-TGEFF,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.80000305175781,3285.600112915039,No
834,9231-ZJYAM,Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.8499984741211,315.3999938964844,Yes
835,4250-WAROZ,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.25,5595.0,No
836,8184-WMOFI,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),71.4000015258789,4426.800094604492,No
837,6982-SSHFK,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.400001525878906,44.400001525878906,Yes
838,6092-QZVPP,Male,0,No,No,36,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.19999694824219,2851.1998901367188,No
839,4625-LAMOB,Male,0,No,No,44,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),20.399999618530273,897.599983215332,No
840,0727-BMPLR,Female,1,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5500.0,Yes
841,0392-BZIUW,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),105.0,7560.0,No
842,1038-ZAGBI,Female,0,Yes,Yes,12,Yes,No,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),19.799999237060547,237.59999084472656,Yes
843,6549-NNDYT,Female,0,No,No,13,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.850000381469727,401.05000495910645,No
844,3027-ZTDHO,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9000015258789,89.9000015258789,Yes
845,0422-OHQHQ,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.549999237060547,308.2499885559082,No
